City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
363,katsuura,35.1333,140.3,7.66,87,100,4.65,JP,1674385328
364,paamiut,61.994,-49.6678,-6.38,87,100,7.06,GL,1674385328
365,naze,28.3667,129.4833,17.51,80,100,11.0,JP,1674385328
366,portland,45.5234,-122.6762,5.74,88,84,3.58,US,1674384794
367,luunja,58.3558,26.8808,-3.66,85,46,3.09,EE,1674385329
368,neuquen,-38.9516,-68.0591,22.49,41,0,6.18,AR,1674385208
369,kjollefjord,70.9457,27.3465,6.03,75,75,11.83,NO,1674385329
370,lasa,46.6166,10.7002,2.05,70,74,0.71,IT,1674385330
371,birao,10.2849,22.7882,35.69,9,17,4.02,CF,1674385330
372,flinders,-34.5833,150.8552,18.99,89,100,4.02,AU,1674385181
373,fernley,39.608,-119.2518,-2.46,79,67,1.34,US,1674385330
374,swellendam,-34.0226,20.4417,25.41,54,63,3.89,ZA,1674385330
375,luau,-10.7073,22.2247,19.8,93,99,3.55,AO,1674385331
376,mahibadhoo,3.7833,72.9667,26.87,73,54,6.31,MV,1674385304
377,port hardy,50.6996,-127.4199,4.2,82,23,3.25,CA,1674385332
378,nouadhibou,20.931,-17.0347,18.41,47,35,7.24,MR,1674385332
379,mount pleasant,32.7941,-79.8626,14.0,97,100,2.57,US,1674385332
380,lagoa,39.05,-27.9833,15.02,79,0,9.27,PT,1674385332
381,doha,25.2867,51.5333,21.99,56,20,3.6,QA,1674385147
382,enid,36.3956,-97.8784,1.28,93,100,5.14,US,1674385332
383,umm kaddadah,13.6017,26.6876,29.49,8,3,6.7,SD,1674385333
384,kharian,32.8149,73.8636,17.89,32,2,1.51,PK,1674385335
385,kichera,55.9375,110.0997,-35.13,81,53,1.74,RU,1674385335
386,kano,12.0001,8.5167,29.91,10,0,4.34,NG,1674385335
387,umea,63.8284,20.2597,-1.04,86,100,3.09,SE,1674384847
388,clyde river,70.4692,-68.5914,-30.87,76,100,8.75,CA,1674385336
389,knysna,-34.0363,23.0471,25.36,60,2,4.24,ZA,1674385125
390,manavgat,36.7867,31.4431,16.46,50,32,1.81,TR,1674385336
391,broome,42.2506,-75.833,-0.17,83,100,2.57,US,1674385336
392,awjilah,29.1081,21.2869,17.47,30,32,4.02,LY,1674385336
393,provideniya,64.3833,-173.3,-27.1,89,87,6.5,RU,1674385337
394,charagua,-19.8,-63.2167,21.13,83,92,0.95,BO,1674385338
395,north platte,41.1239,-100.7654,-7.01,88,0,6.26,US,1674385338
396,yaan,7.3833,8.5667,34.57,17,41,2.54,NG,1674385339
397,betong,5.7743,101.0723,22.99,97,97,1.09,TH,1674385339
398,margate,51.3813,1.3862,6.5,72,12,1.79,GB,1674385339
399,tshane,-24.0196,21.8684,34.9,15,6,5.08,BW,1674385341
400,camacha,33.0833,-16.3333,14.68,63,40,7.2,PT,1674385341
401,umm lajj,25.0213,37.2685,24.39,50,0,5.75,SA,1674385341
402,marathon,44.9,-89.7668,-8.14,89,100,2.57,US,1674385342
403,carbonia,39.1672,8.5222,5.56,55,44,2.45,IT,1674385342
404,la serena,-29.9078,-71.2542,17.63,87,7,1.35,CL,1674385342
405,severnyy-kospashskiy,59.0925,57.8008,-9.66,64,100,2.04,RU,1674385343
406,ulladulla,-35.35,150.4667,17.49,84,96,0.66,AU,1674385343
407,mineros,-17.1167,-63.2333,24.37,76,93,4.03,BO,1674385343
408,popondetta,-8.7537,148.2534,23.64,97,99,1.2,PG,1674385343
409,porto torres,40.835,8.3972,6.1,61,84,0.27,IT,1674385343
410,havelian,34.0536,73.1657,13.24,55,21,2.13,PK,1674385344
411,zima,53.9202,102.0442,-39.69,98,60,0.54,RU,1674385344
412,faya,18.3851,42.4509,17.56,39,0,4.31,SA,1674385345
413,indianapolis,39.7684,-86.158,0.03,90,100,3.09,US,1674384860
414,pyaozerskiy,65.8333,31.1667,-3.97,85,99,5.45,RU,1674385346
415,catamarca,-28.4696,-65.7852,25.04,75,1,4.53,AR,1674385249
416,marawi,7.9986,124.2928,19.41,98,100,1.65,PH,1674385346
417,hambantota,6.1241,81.1185,26.19,89,40,4.63,LK,1674385347
418,logan lake,50.4998,-120.8025,-10.25,99,88,1.08,CA,1674385348
419,klaebu,63.2976,10.4826,-1.47,54,4,2.9,NO,1674385348
420,inuvik,68.3499,-133.7218,-23.41,95,100,2.57,CA,1674385348
421,turayf,31.6725,38.6637,14.89,48,0,4.44,SA,1674385348
422,filadelfia,39.9523,-75.1638,2.28,79,100,0.45,US,1674385140
423,latur,18.4,76.5833,29.06,24,2,2.8,IN,1674385349
424,banjar,-8.19,114.9675,26.07,90,94,0.97,ID,1674385350
425,porto walter,-8.2686,-72.7439,20.18,99,24,0.79,BR,1674385351
426,daru,-9.0763,143.2092,26.96,84,69,4.09,PG,1674385351
427,bahia honda,22.9036,-83.1592,20.78,93,39,3.09,CU,1674385351
428,dzheguta,43.9671,42.0426,6.59,53,97,2.09,RU,1674385351
429,te anau,-45.4167,167.7167,10.79,86,73,1.96,NZ,1674385351
430,mecca,21.4267,39.8261,28.25,44,0,4.52,SA,1674385351
431,rock sound,24.9,-76.2,24.66,79,88,6.75,BS,1674385352
432,ust-nera,64.5667,143.2,-36.87,99,99,0.36,RU,1674385199
433,puerto escondido,15.85,-97.0667,22.94,69,11,2.19,MX,1674385352
434,tuatapere,-46.1333,167.6833,10.85,76,95,2.04,NZ,1674385352
435,katangli,51.7102,143.2326,-24.18,84,83,7.13,RU,1674385352
436,bundaberg,-24.85,152.35,24.56,86,14,0.45,AU,1674385353
437,kourou,5.1552,-52.6478,25.03,90,100,5.29,GF,1674385353
438,dubbo,-32.25,148.6167,19.07,77,92,4.12,AU,1674385353
439,middelburg,-25.7751,29.4648,29.59,13,93,3.15,ZA,1674385251
440,buraydah,26.326,43.975,22.19,27,69,3.68,SA,1674385353
441,wattegama,6.7989,81.4808,23.9,86,100,2.96,LK,1674385354
442,mumford,5.2618,-0.759,28.83,69,72,4.86,GH,1674385354
443,pangody,65.85,74.4859,-18.64,98,100,2.57,RU,1674385355
444,antalaha,-14.9003,50.2788,26.35,78,100,1.34,MG,1674385356
445,port shepstone,-30.7414,30.455,27.48,73,84,7.49,ZA,1674385356
446,caravelas,-17.7125,-39.2481,23.95,93,100,4.47,BR,1674385357
447,cabo san lucas,22.8909,-109.9124,17.51,77,0,2.15,MX,1674385357
448,verkhoyansk,67.5447,133.385,-48.75,100,76,0.19,RU,1674385262
449,krasnoselkup,65.7,82.4667,-19.4,97,100,7.69,RU,1674385358
450,bonthe,7.5264,-12.505,29.69,56,17,2.99,SL,1674385358
451,jasper,37.2001,-94.3502,2.6,92,100,2.06,US,1674385297
452,souillac,-20.5167,57.5167,27.5,73,95,2.98,MU,1674385359
453,seondha,26.1578,78.7797,21.17,51,72,3.46,IN,1674385359
454,tecolutla,20.4833,-97.0167,21.14,95,54,3.09,MX,1674385360
455,emerald,-23.5333,148.1667,25.19,69,62,6.53,AU,1674385360
456,port keats,-14.25,129.55,27.38,81,83,3.28,AU,1674385361
457,wanning,18.8003,110.3967,21.85,93,36,3.01,CN,1674385362
458,yenagoa,4.9247,6.2642,36.8,33,71,0.32,NG,1674385362
459,mogadishu,2.0371,45.3438,28.93,74,20,10.29,SO,1674385099
460,aklavik,68.2191,-135.0107,-22.25,99,100,4.65,CA,1674385362
461,rockport,28.0206,-97.0544,14.01,95,0,5.66,US,1674385362
462,jumla,29.2747,82.1838,8.18,20,1,3.03,NP,1674385363
463,sangmelima,2.9333,11.9833,33.92,29,99,0.8,CM,1674385364
464,puerto del rosario,28.5004,-13.8627,19.86,68,40,9.26,ES,1674385105
465,boa vista,2.8197,-60.6733,23.99,78,75,4.12,BR,1674385364
466,gilgit,35.9221,74.3087,2.17,77,94,0.33,PK,1674385364
467,mayo,38.8876,-76.5119,2.85,84,0,2.57,US,1674385365
468,beloha,-25.1667,45.05,33.33,45,3,9.17,MG,1674385366
469,arman,59.7,150.1667,-23.69,91,100,3.37,RU,1674385366
470,mugur-aksy,50.35,90.5,-30.08,68,0,3.41,RU,1674385366
471,saint-orens-de-gameville,43.554,1.5341,-0.42,70,88,7.42,FR,1674385210
472,port hedland,-20.3167,118.5667,31.03,62,35,4.12,AU,1674385367
473,ayaviri,-14.8864,-70.5889,2.9,90,8,1.05,PE,1674385367
474,yilan,24.757,121.753,21.68,99,73,0.59,TW,1674385368
475,birin,26.8865,88.0718,12.44,52,21,1.93,NP,1674385368
476,barabai,-2.5833,115.3833,24.74,94,95,0.83,ID,1674385369
477,kuito,-12.3833,16.9333,22.31,56,94,2.57,AO,1674385369
478,baculin,7.4525,126.5842,24.44,94,100,1.93,PH,1674385369
479,artyom,40.4723,50.333,8.08,53,0,5.31,AZ,1674385369
480,marrakesh,31.6315,-8.0083,13.04,71,40,2.06,MA,1674385297
481,chiang khong,20.2613,100.4046,22.77,42,4,0.37,TH,1674385370
482,esmeraldas,-19.7625,-44.3139,21.07,91,81,2.58,BR,1674385370
483,sortland,68.6949,15.4162,5.98,93,100,8.91,NO,1674385233
484,kidal,18.4411,1.4078,28.52,8,0,1.52,ML,1674385371
485,coquimbo,-29.9533,-71.3436,17.44,87,5,1.4,CL,1674385371
486,saldanha,-33.0117,17.9442,20.55,71,36,6.91,ZA,1674385348
487,murgab,37.4966,61.9714,4.02,21,11,3.45,TM,1674385372
488,huambo,-12.7761,15.7392,20.53,63,99,1.16,AO,1674385372
489,uchaly,54.2996,59.4521,-4.84,84,93,2.55,RU,1674385372
490,kavieng,-2.5744,150.7967,27.77,76,100,3.6,PG,1674385372
491,petrolina,-9.3986,-40.5008,25.43,66,94,3.55,BR,1674385373
492,omaruru,-21.4333,15.9333,26.04,53,99,2.43,NA,1674385373
493,victoria,22.2855,114.1577,21.08,84,41,3.58,HK,1674385202
494,eyl,7.9803,49.8164,27.7,52,8,10.42,SO,1674385373
495,dunedin,-45.8742,170.5036,13.22,71,99,1.79,NZ,1674385373
496,tikhvin,59.6451,33.5294,-6.55,91,24,2.54,RU,1674385321
497,marystown,47.1666,-55.1483,-2.12,80,94,7.67,CA,1674385374
498,almaznyy,48.0448,40.045,2.06,57,100,6.91,RU,1674385374
499,tolentino,43.2126,13.2901,4.75,91,99,1.6,IT,1674385375
500,chapada dos guimaraes,-15.4606,-55.7497,19.81,83,90,1.63,BR,1674385376
501,makokou,0.5738,12.8642,31.84,43,100,1.25,GA,1674385376
502,hudiksvall,61.729,17.1036,-4.88,77,8,2.16,SE,1674385377
503,kalianget,-7.05,113.9333,26.92,79,76,2.03,ID,1674385378
504,conceicao do araguaia,-8.2578,-49.2647,23.92,91,95,1.98,BR,1674385378
505,zaraza,9.3503,-65.3245,20.39,87,71,1.0,VE,1674385378
506,loralai,30.3705,68.598,7.33,23,0,0.36,PK,1674385379
507,north bend,43.4065,-124.2243,4.95,99,40,4.12,US,1674385379
508,la massana,42.5667,1.4833,-1.14,72,43,5.18,AD,1674385198
509,muisne,0.6,-80.0333,24.07,86,95,2.91,EC,1674385380
510,matay,28.419,30.7792,20.54,34,1,5.67,EG,1674385380
511,biak,-0.9131,122.8766,25.52,82,99,0.69,ID,1674385380
512,jogindarnagar,31.9833,76.7667,13.46,47,0,1.46,IN,1674385381
513,panguna,-6.3164,155.4848,20.58,94,100,0.98,PG,1674385381
514,wagar,16.1525,36.2032,32.16,26,3,1.98,SD,1674385382
515,vila,42.0304,-8.1588,3.49,90,78,2.2,PT,1674385382
516,santa luzia,-19.7697,-43.8514,21.5,94,82,2.09,BR,1674385382
517,gweru,-19.45,29.8167,29.81,33,99,1.2,ZW,1674385382
518,winnemucca,40.973,-117.7357,-3.11,80,31,2.29,US,1674385383
519,touros,-5.1989,-35.4608,27.84,70,71,4.46,BR,1674385383
520,tura,25.5198,90.2201,20.02,37,0,1.57,IN,1674385383
521,otane,-39.8833,176.6333,18.34,84,3,2.95,NZ,1674385383
522,bandarbeyla,9.4942,50.8122,25.67,59,59,9.46,SO,1674385384
523,belmonte,-15.8631,-38.8828,26.26,82,100,4.39,BR,1674385384
524,garissa,-0.4536,39.6401,32.68,39,100,4.64,KE,1674385385
525,apucarana,-23.5508,-51.4608,22.07,87,9,0.66,BR,1674385385
526,gat,31.61,34.7642,21.89,100,0,3.0,IL,1674385220
527,benguela,-12.5763,13.4055,26.99,71,99,4.33,AO,1674385386
528,derzhavinsk,51.1,66.3167,-12.66,81,0,2.4,KZ,1674385386
529,fairbanks,64.8378,-147.7164,-36.84,100,49,1.21,US,1674384989
530,moron,-34.6534,-58.6198,25.01,65,0,2.04,AR,1674385387
531,ahipara,-35.1667,173.1667,18.24,93,2,1.58,NZ,1674385387
532,magadan,59.5667,150.8,-24.88,92,100,3.31,RU,1674385387
533,visnes,59.3556,5.2242,3.45,70,75,9.26,NO,1674385387
534,alenquer,-1.9417,-54.7383,22.57,96,100,0.87,BR,1674385387
535,neiafu,-18.65,-173.9833,28.15,75,2,5.79,TO,1674385388
536,kuusamo,65.9667,29.1833,-4.98,93,100,5.14,FI,1674385369
537,buala,-8.145,159.5921,26.84,81,99,2.54,SB,1674385388
538,north branch,45.5113,-92.9802,-6.96,100,100,0.91,US,1674385389
539,omsukchan,62.5333,155.8,-36.64,99,100,3.04,RU,1674385389
540,saint-louis,16.3333,-15.0,24.39,24,5,2.06,SN,1674385202
541,agirish,61.9247,63.0231,-5.45,88,76,4.2,RU,1674385389
542,kasulu,-4.5767,30.1025,23.94,68,67,1.7,TZ,1674385389
543,asau,46.4333,26.4,4.6,98,100,1.19,RO,1674385399
544,khasan,42.4308,130.6434,-9.27,84,100,3.39,RU,1674385400
545,kurchum,48.5722,83.6542,-27.77,92,4,1.57,KZ,1674385401
546,oranjestad,12.524,-70.027,25.51,79,0,2.24,AW,1674385315
547,moba,33.2288,105.0179,-0.19,66,97,2.47,CN,1674385401
548,santa cruz,-17.8,-63.1667,24.7,88,40,8.23,BO,1674385401
